27
0.614049 0.087145 -0.273396
0.620154 0.092709 -0.292012
0.626256 0.098270 -0.309923
0.632355 0.103825 -0.327147
0.638450 0.109378 -0.343708
0.644541 0.114926 -0.359635
0.650627 0.120469 -0.374949
0.656710 0.126009 -0.389678
0.662788 0.131545 -0.403841
0.668862 0.137076 -0.417462
0.669530 0.136798 -0.421915
0.670194 0.136520 -0.426341
0.670857 0.136243 -0.430738
0.671516 0.135967 -0.435118
0.672173 0.135693 -0.439470
0.672826 0.135420 -0.443799
0.673478 0.135148 -0.448103
0.674126 0.134877 -0.452384
0.674773 0.134607 -0.456640
0.675416 0.134338 -0.460870
0.676058 0.134070 -0.465075
0.676697 0.133803 -0.469261
0.677332 0.133538 -0.473419
0.688954 0.139124 -0.487452
0.700556 0.144701 -0.500474
0.712140 0.150270 -0.512590
0.723706 0.155830 -0.523887
