70
0.573767 0.000000 -0.146756
0.592882 0.008894 -0.195875
0.611881 0.017730 -0.240383
0.630761 0.026510 -0.280731
0.649527 0.035232 -0.317341
0.668178 0.043898 -0.350602
0.686714 0.052508 -0.380870
0.705138 0.061063 -0.408474
0.723449 0.069563 -0.433695
0.721620 0.070472 -0.434763
0.719795 0.071381 -0.435833
0.717973 0.072286 -0.436899
0.716154 0.073190 -0.437964
0.714337 0.074090 -0.439024
0.712524 0.074988 -0.440084
0.710713 0.075883 -0.441141
0.708907 0.076777 -0.442197
0.707102 0.077667 -0.443252
0.705300 0.078556 -0.444303
0.703501 0.079442 -0.445357
0.704590 0.079500 -0.446893
0.705681 0.079559 -0.448425
0.706773 0.079616 -0.449953
0.707868 0.079675 -0.451485
0.708963 0.079735 -0.453012
0.710060 0.079794 -0.454537
0.711159 0.079853 -0.456058
0.712260 0.079913 -0.457579
0.713362 0.079972 -0.459096
0.714465 0.080033 -0.460613
0.715568 0.080092 -0.462127
0.716675 0.080153 -0.463640
0.717785 0.080213 -0.465147
0.718893 0.080274 -0.466656
0.720004 0.080335 -0.468163
0.721118 0.080396 -0.469665
0.722230 0.080457 -0.471168
0.723347 0.080519 -0.472669
0.724463 0.080580 -0.474165
0.723638 0.081132 -0.475209
0.722810 0.081687 -0.476263
0.721983 0.082245 -0.477335
0.721150 0.082808 -0.478421
0.720316 0.083376 -0.479523
0.719482 0.083947 -0.480639
0.718644 0.084521 -0.481771
0.717802 0.085101 -0.482921
0.716960 0.085684 -0.484084
0.716115 0.086271 -0.485265
0.717121 0.086205 -0.482870
0.718128 0.086138 -0.480469
0.719131 0.086072 -0.478075
0.720134 0.086006 -0.475675
0.721135 0.085941 -0.473277
0.722133 0.085874 -0.470881
0.723131 0.085808 -0.468485
0.721788 0.085770 -0.469039
0.720447 0.085733 -0.469590
0.719106 0.085697 -0.470140
0.717767 0.085662 -0.470691
0.716427 0.085627 -0.471242
0.715089 0.085593 -0.471787
0.713751 0.085561 -0.472338
0.712414 0.085531 -0.472888
0.711079 0.085500 -0.473431
0.720264 0.083664 -0.462046
0.729466 0.081824 -0.450835
0.738685 0.079980 -0.439788
0.712444 0.059584 -0.397874
0.686490 0.039457 -0.352406
