99
0.683793 0.003499 0.312332
0.683766 0.003277 0.301225
0.683737 0.003056 0.290025
0.683705 0.002834 0.278733
0.683674 0.002614 0.267351
0.683639 0.002394 0.255877
0.683604 0.002174 0.244321
0.683567 0.001955 0.232675
0.683526 0.001736 0.220951
0.683487 0.001518 0.209140
0.683445 0.001299 0.197256
0.683401 0.001082 0.185294
0.683356 0.000865 0.173256
0.683311 0.000648 0.161148
0.683263 0.000432 0.148970
0.683213 0.000216 0.136731
0.683161 0.000000 0.124425
0.685039 0.020298 0.041052
0.686892 0.040738 -0.040991
0.688726 0.061320 -0.120512
0.690533 0.082045 -0.196519
0.694922 0.087525 -0.228463
0.699277 0.092975 -0.260323
0.703603 0.098394 -0.292055
0.707895 0.103783 -0.323608
0.712156 0.109141 -0.354940
0.712082 0.109873 -0.353422
0.712013 0.110604 -0.351908
0.711944 0.111336 -0.350404
0.711878 0.112068 -0.348907
0.711815 0.112800 -0.347415
0.711754 0.113532 -0.345933
0.711697 0.114266 -0.344460
0.711640 0.114998 -0.342985
0.711940 0.114216 -0.343824
0.712236 0.113431 -0.344686
0.712531 0.112642 -0.345577
0.712818 0.111848 -0.346491
0.713104 0.111052 -0.347434
0.713384 0.110252 -0.348408
0.713663 0.109448 -0.349411
0.713937 0.108641 -0.350443
0.711379 0.108375 -0.353833
0.708820 0.108094 -0.357207
0.706259 0.107797 -0.360565
0.703699 0.107485 -0.363903
0.701141 0.107158 -0.367227
0.698579 0.106817 -0.370534
0.696020 0.106461 -0.373820
0.693462 0.106090 -0.377089
0.695046 0.107094 -0.375369
0.696623 0.108092 -0.373660
0.698197 0.109087 -0.371966
0.699765 0.110079 -0.370294
0.701327 0.111068 -0.368637
0.702886 0.112052 -0.366989
0.706583 0.111364 -0.367057
0.710299 0.110672 -0.367121
0.714034 0.109978 -0.367188
0.717787 0.109280 -0.367256
0.721560 0.108578 -0.367321
0.725353 0.107873 -0.367389
0.728185 0.107401 -0.365532
0.731027 0.106940 -0.363610
0.733881 0.106493 -0.361626
0.736745 0.106057 -0.359578
0.739619 0.105634 -0.357474
0.742504 0.105225 -0.355308
0.741276 0.106575 -0.358369
0.740046 0.107925 -0.361440
0.738819 0.109278 -0.364520
0.737593 0.110631 -0.367606
0.736369 0.111988 -0.370705
0.735146 0.113346 -0.373813
0.733925 0.114707 -0.376933
0.732705 0.116068 -0.380064
0.731485 0.117431 -0.383201
0.730269 0.118796 -0.386352
0.683569 0.113194 -0.407181
0.689004 0.111896 -0.404608
0.694459 0.110590 -0.402056
0.699933 0.109280 -0.399523
0.705425 0.107962 -0.397013
0.710934 0.106640 -0.394523
0.716465 0.105311 -0.392057
0.722011 0.103976 -0.389609
0.727578 0.102635 -0.387186
0.733164 0.101289 -0.384782
0.732558 0.101832 -0.383004
0.731948 0.102375 -0.381212
0.731333 0.102919 -0.379410
0.730711 0.103463 -0.377603
0.730086 0.104007 -0.375784
0.729456 0.104552 -0.373957
0.728821 0.105096 -0.372120
0.728182 0.105642 -0.370273
0.727537 0.106187 -0.368414
0.726888 0.106733 -0.366547
0.726231 0.107278 -0.364671
