46
0.634081 0.063213 -0.100056
0.641082 0.075911 -0.141204
0.648226 0.088884 -0.182977
0.655511 0.102140 -0.225224
0.662946 0.115690 -0.267758
0.659586 0.123171 -0.250603
0.664343 0.128494 -0.285529
0.669068 0.133787 -0.319393
0.673758 0.139052 -0.352177
0.678418 0.144289 -0.383861
0.683045 0.149496 -0.414446
0.687639 0.154675 -0.443942
0.692205 0.159827 -0.472360
0.696736 0.164950 -0.499716
0.701239 0.170046 -0.526042
0.705711 0.175114 -0.551348
0.710150 0.180156 -0.575686
0.712167 0.180837 -0.573178
0.714184 0.181517 -0.570694
0.716199 0.182197 -0.568233
0.718211 0.182875 -0.565793
0.720222 0.183552 -0.563376
0.722233 0.184228 -0.560979
0.724240 0.184904 -0.558605
0.726246 0.185578 -0.556249
0.728251 0.186251 -0.553921
0.730255 0.186923 -0.551608
0.732256 0.187594 -0.549319
0.734257 0.188265 -0.547053
0.736255 0.188933 -0.544806
0.738252 0.189602 -0.542577
0.740248 0.190269 -0.540371
0.742239 0.190935 -0.538186
0.744232 0.191599 -0.536021
0.746221 0.192263 -0.533873
0.748209 0.192926 -0.531749
0.750195 0.193588 -0.529642
0.752181 0.194249 -0.527554
0.754164 0.194907 -0.525486
0.756145 0.195566 -0.523438
0.758123 0.196224 -0.521411
0.761346 0.194575 -0.519379
0.764584 0.192918 -0.517352
0.767842 0.191256 -0.515335
0.771114 0.189585 -0.513328
0.774403 0.187908 -0.511336
