49
0.533532 0.004201 0.104299
0.526392 0.035155 0.014478
0.519439 0.065326 -0.074659
0.512667 0.094744 -0.161659
0.506068 0.123435 -0.245267
0.536057 0.125109 -0.272331
0.566296 0.126789 -0.296854
0.596785 0.128478 -0.319206
0.627528 0.130173 -0.339669
0.658526 0.131876 -0.358498
0.689781 0.133586 -0.375898
0.721297 0.135304 -0.392045
0.719850 0.135118 -0.387958
0.718407 0.134931 -0.383891
0.716966 0.134740 -0.379849
0.715527 0.134547 -0.375823
0.714092 0.134352 -0.371818
0.712660 0.134155 -0.367834
0.711230 0.133955 -0.363867
0.709801 0.133753 -0.359924
0.708377 0.133548 -0.355998
0.708301 0.133839 -0.355842
0.708222 0.134129 -0.355685
0.708141 0.134421 -0.355535
0.708057 0.134715 -0.355392
0.707971 0.135010 -0.355257
0.707881 0.135305 -0.355125
0.707789 0.135603 -0.355002
0.707693 0.135901 -0.354884
0.707596 0.136200 -0.354769
0.707495 0.136501 -0.354669
0.707392 0.136803 -0.354569
0.709542 0.136997 -0.354745
0.711696 0.137191 -0.354919
0.713853 0.137385 -0.355099
0.716016 0.137579 -0.355275
0.718184 0.137772 -0.355451
0.720355 0.137967 -0.355636
0.722531 0.138161 -0.355817
0.724712 0.138356 -0.356000
0.726897 0.138551 -0.356187
0.729086 0.138746 -0.356376
0.731280 0.138940 -0.356560
0.733480 0.139136 -0.356751
0.735683 0.139330 -0.356939
0.737891 0.139526 -0.357135
0.740103 0.139722 -0.357329
0.742320 0.139917 -0.357522
0.744540 0.140112 -0.357721
