71
0.607932 0.000000 -0.152933
0.610512 0.000000 -0.155767
0.613117 0.000000 -0.158751
0.615751 0.000000 -0.161908
0.618413 0.000000 -0.165243
0.628596 0.014005 -0.214652
0.638679 0.027883 -0.258742
0.648666 0.041639 -0.298148
0.658557 0.055270 -0.333426
0.668353 0.068782 -0.365096
0.678056 0.082173 -0.393588
0.684980 0.084330 -0.410228
0.691908 0.086488 -0.426280
0.698836 0.088648 -0.441771
0.705765 0.090808 -0.456720
0.712696 0.092970 -0.471151
0.719628 0.095134 -0.485090
0.726563 0.097297 -0.498552
0.733498 0.099464 -0.511562
0.740435 0.101631 -0.524137
0.747372 0.103799 -0.536293
0.754311 0.105970 -0.548058
0.761252 0.108141 -0.559436
0.768195 0.110313 -0.570451
0.775139 0.112487 -0.581115
0.782083 0.114662 -0.591450
0.781945 0.114019 -0.590820
0.781807 0.113377 -0.590192
0.781668 0.112733 -0.589564
0.781527 0.112091 -0.588937
0.781385 0.111448 -0.588309
0.781243 0.110806 -0.587683
0.781101 0.110164 -0.587055
0.780955 0.109522 -0.586428
0.780810 0.108880 -0.585804
0.780664 0.108239 -0.585179
0.780517 0.107598 -0.584552
0.780370 0.106957 -0.583928
0.780220 0.106316 -0.583300
0.780072 0.105675 -0.582675
0.779920 0.105035 -0.582054
0.779769 0.104395 -0.581429
0.779615 0.103755 -0.580804
0.779462 0.103115 -0.580181
0.780810 0.104522 -0.580068
0.782159 0.105921 -0.579948
0.783514 0.107312 -0.579818
0.784872 0.108694 -0.579681
0.786234 0.110069 -0.579539
0.787599 0.111435 -0.579386
0.788969 0.112794 -0.579226
0.788974 0.113801 -0.578061
0.788979 0.114810 -0.576897
0.788985 0.115820 -0.575732
0.788992 0.116830 -0.574565
0.788999 0.117842 -0.573403
0.789006 0.118855 -0.572237
0.789013 0.119869 -0.571073
0.789022 0.120884 -0.569907
0.789030 0.121899 -0.568742
0.789040 0.122916 -0.567578
0.789049 0.123934 -0.566414
0.789058 0.124953 -0.565248
0.789070 0.125972 -0.564081
0.788564 0.123113 -0.562823
0.788059 0.120249 -0.561552
0.787553 0.117382 -0.560267
0.787047 0.114512 -0.558975
0.786540 0.111639 -0.557670
0.786031 0.108763 -0.556352
0.785523 0.105884 -0.555023
