59
0.540765 0.000000 -0.291113
0.550061 0.021534 -0.348988
0.559576 0.043575 -0.400382
0.569318 0.066141 -0.446121
0.579297 0.089252 -0.486931
0.589519 0.112928 -0.523471
0.592814 0.111767 -0.517522
0.596106 0.110604 -0.511589
0.599396 0.109442 -0.505683
0.602683 0.108277 -0.499799
0.605965 0.107111 -0.493938
0.609246 0.105945 -0.488104
0.612523 0.104777 -0.482288
0.610273 0.103739 -0.481697
0.608029 0.102705 -0.481097
0.605789 0.101673 -0.480490
0.603556 0.100643 -0.479872
0.601326 0.099616 -0.479249
0.599104 0.098592 -0.478611
0.596886 0.097568 -0.477966
0.594673 0.096548 -0.477310
0.592466 0.095530 -0.476643
0.590264 0.094514 -0.475967
0.588066 0.093501 -0.475277
0.585876 0.092490 -0.474582
0.583689 0.091480 -0.473869
0.581506 0.090474 -0.473149
0.579330 0.089470 -0.472415
0.577160 0.088468 -0.471670
0.574993 0.087467 -0.470911
0.572832 0.086469 -0.470141
0.572910 0.086610 -0.470536
0.572985 0.086750 -0.470930
0.573060 0.086890 -0.471327
0.573133 0.087029 -0.471720
0.573205 0.087168 -0.472119
0.573277 0.087306 -0.472516
0.573347 0.087444 -0.472921
0.573415 0.087582 -0.473322
0.573485 0.087718 -0.473725
0.573550 0.087855 -0.474131
0.573616 0.087991 -0.474537
0.573683 0.088127 -0.474939
0.573744 0.088262 -0.475350
0.573808 0.088397 -0.475757
0.573869 0.088532 -0.476169
0.574195 0.088289 -0.478861
0.574520 0.088047 -0.481600
0.574845 0.087806 -0.484383
0.575166 0.087566 -0.487221
0.575487 0.087326 -0.490107
0.575806 0.087088 -0.493042
0.576124 0.086852 -0.496032
0.576443 0.086616 -0.499077
0.576757 0.086380 -0.502178
0.577073 0.086147 -0.505333
0.577385 0.085914 -0.508553
0.577698 0.085682 -0.511831
0.599621 0.085003 -0.464068
