74
0.512930 0.000000 0.119429
0.522444 0.001849 0.055645
0.531833 0.003670 -0.002454
0.541097 0.005464 -0.055345
0.659382 0.091919 -0.435347
0.670048 0.091109 -0.433024
0.680652 0.090305 -0.430885
0.691190 0.089507 -0.428923
0.701666 0.088714 -0.427122
0.712080 0.087928 -0.425474
0.722429 0.087148 -0.423970
0.732717 0.086373 -0.422601
0.742943 0.085604 -0.421357
0.753105 0.084841 -0.420234
0.763206 0.084083 -0.419223
0.768133 0.083463 -0.414035
0.773069 0.082845 -0.408867
0.778017 0.082227 -0.403716
0.782973 0.081608 -0.398583
0.787940 0.080991 -0.393468
0.792919 0.080373 -0.388367
0.797906 0.079757 -0.383289
0.794346 0.079092 -0.384603
0.790796 0.078433 -0.385910
0.787257 0.077780 -0.387211
0.783727 0.077132 -0.388507
0.780207 0.076490 -0.389798
0.776696 0.075854 -0.391085
0.773197 0.075223 -0.392364
0.769709 0.074597 -0.393636
0.766229 0.073978 -0.394905
0.762760 0.073363 -0.396167
0.759302 0.072754 -0.397424
0.755852 0.072150 -0.398675
0.756369 0.072120 -0.398218
0.756887 0.072089 -0.397753
0.757405 0.072058 -0.397291
0.757925 0.072026 -0.396828
0.758444 0.071995 -0.396362
0.758966 0.071964 -0.395896
0.759490 0.071934 -0.395431
0.760013 0.071903 -0.394962
0.760539 0.071873 -0.394495
0.761064 0.071844 -0.394026
0.761594 0.071813 -0.393555
0.762123 0.071783 -0.393083
0.762651 0.071752 -0.392609
0.763183 0.071722 -0.392135
0.763714 0.071692 -0.391661
0.764248 0.071661 -0.391184
0.764783 0.071631 -0.390707
0.765318 0.071601 -0.390227
0.765855 0.071571 -0.389750
0.766392 0.071542 -0.389269
0.766932 0.071512 -0.388786
0.767473 0.071483 -0.388307
0.768015 0.071453 -0.387822
0.768558 0.071425 -0.387338
0.769102 0.071395 -0.386853
0.769647 0.071366 -0.386366
0.770192 0.071336 -0.385878
0.770741 0.071307 -0.385390
0.771290 0.071279 -0.384899
0.771840 0.071249 -0.384410
0.772392 0.071221 -0.383916
0.772943 0.071192 -0.383424
0.773497 0.071163 -0.382929
0.774052 0.071134 -0.382433
0.774609 0.071106 -0.381938
0.775166 0.071078 -0.381442
0.775724 0.071049 -0.380943
0.776284 0.071020 -0.380441
0.776846 0.070992 -0.379940
0.777408 0.070965 -0.379438
