121
0.753774 0.062250 -0.382374
0.752372 0.062894 -0.387164
0.750974 0.063537 -0.391966
0.749578 0.064180 -0.396790
0.748180 0.064819 -0.401631
0.746787 0.065458 -0.406487
0.745393 0.066095 -0.411363
0.744002 0.066731 -0.416255
0.742611 0.067365 -0.421169
0.741223 0.067998 -0.426091
0.739835 0.068630 -0.431037
0.738451 0.069260 -0.435995
0.742781 0.071723 -0.445746
0.747113 0.074192 -0.455263
0.751447 0.076665 -0.464548
0.755785 0.079143 -0.473611
0.760125 0.081625 -0.482464
0.764469 0.084112 -0.491111
0.768814 0.086603 -0.499561
0.773161 0.089099 -0.507824
0.777513 0.091600 -0.515899
0.781864 0.094104 -0.523802
0.786221 0.096613 -0.531532
0.790578 0.099127 -0.539098
0.794938 0.101645 -0.546507
0.799299 0.104168 -0.553766
0.803664 0.106694 -0.560874
0.808031 0.109226 -0.567842
0.809017 0.111426 -0.569928
0.809990 0.113622 -0.572009
0.810951 0.115816 -0.574089
0.811900 0.118007 -0.576161
0.812836 0.120196 -0.578232
0.813756 0.122381 -0.580299
0.814665 0.124563 -0.582356
0.815558 0.126743 -0.584418
0.816439 0.128920 -0.586474
0.825237 0.128918 -0.578421
0.834035 0.128913 -0.570518
0.842834 0.128907 -0.562757
0.851633 0.128899 -0.555140
0.847981 0.125911 -0.556609
0.844333 0.122927 -0.558072
0.840690 0.119947 -0.559523
0.837050 0.116970 -0.560966
0.833414 0.113997 -0.562397
0.829781 0.111027 -0.563821
0.826153 0.108062 -0.565237
0.826887 0.108467 -0.564832
0.827619 0.108874 -0.564434
0.828355 0.109281 -0.564037
0.829092 0.109688 -0.563642
0.829829 0.110097 -0.563251
0.830567 0.110506 -0.562866
0.831306 0.110916 -0.562481
0.832047 0.111326 -0.562103
0.832789 0.111737 -0.561725
0.833530 0.112149 -0.561351
0.834275 0.112562 -0.560982
0.835020 0.112976 -0.560615
0.835766 0.113390 -0.560252
0.836512 0.113804 -0.559892
0.837260 0.114220 -0.559534
0.838010 0.114636 -0.559177
0.838759 0.115053 -0.558829
0.839511 0.115470 -0.558480
0.840264 0.115889 -0.558135
0.841017 0.116308 -0.557793
0.837691 0.117414 -0.558936
0.834366 0.118522 -0.560106
0.831041 0.119628 -0.561302
0.827717 0.120735 -0.562523
0.824395 0.121841 -0.563771
0.821072 0.122947 -0.565048
0.817750 0.124054 -0.566352
0.816549 0.122742 -0.565376
0.815346 0.121429 -0.564402
0.814143 0.120118 -0.563432
0.812942 0.118806 -0.562463
0.811738 0.117494 -0.561498
0.810534 0.116181 -0.560533
0.809331 0.114871 -0.559573
0.808127 0.113558 -0.558613
0.806922 0.112246 -0.557656
0.805716 0.110934 -0.556703
0.804511 0.109622 -0.555751
0.803305 0.108310 -0.554800
0.799650 0.107186 -0.548145
0.795989 0.106061 -0.541338
0.792319 0.104934 -0.534375
0.788640 0.103805 -0.527248
0.784953 0.102674 -0.519953
0.781258 0.101540 -0.512485
0.777555 0.100404 -0.504835
0.773843 0.099266 -0.497004
0.770122 0.098126 -0.488980
0.766394 0.096984 -0.480759
0.762657 0.095840 -0.472333
0.758912 0.094694 -0.463695
0.755158 0.093546 -0.454838
0.751395 0.092395 -0.445754
0.747625 0.091242 -0.436437
0.743845 0.090086 -0.426877
0.740058 0.088930 -0.417068
0.736261 0.087770 -0.406999
0.732456 0.086609 -0.396662
0.733050 0.085221 -0.389153
0.733644 0.083828 -0.381603
0.734241 0.082432 -0.374008
0.734839 0.081031 -0.366373
0.735437 0.079628 -0.358699
0.736036 0.078221 -0.350986
0.736635 0.076810 -0.343238
0.737237 0.075396 -0.335451
0.737838 0.073977 -0.327633
0.738440 0.072555 -0.319774
0.739042 0.071128 -0.311881
0.739646 0.069699 -0.303960
0.740253 0.068265 -0.296003
0.740858 0.066828 -0.288019
0.741465 0.065387 -0.279997
