25.195000 7.706522 7.098789 2.336276 7.322440 10.000000 0.000000 0.000000 0.000000 2.134277 -0.748173 2.048781 0.439025 8.722111 -0.649027 8.636352 0.449147 6.995687 7.546003 3.969269 7.644003 5.631861 7.935803 7.072728 3.510166 3.956412 3.311700 9.491330 -1.422825 1.538173 -1.636609 9.804264 4.036184 1.169498 4.121157 5.571364 7.550230 5.571364 7.550230
25.230000 7.720008 7.094478 2.307209 7.312591 10.000000 0.000000 0.000000 0.000000 2.054924 -0.762332 1.970744 0.423731 8.677448 -0.613103 8.592691 0.446273 7.028465 7.544989 3.852695 7.685877 5.598839 7.991234 7.025276 3.458613 3.899986 3.286112 9.449192 -1.459053 1.402358 -1.639377 9.794698 4.109632 1.092192 4.066822 5.500050 7.559262 5.500050 7.559262
25.294001 7.733631 7.090069 2.277756 7.302715 10.000000 0.000000 0.000000 0.000000 1.974583 -0.776418 1.891730 0.408488 8.632354 -0.576609 8.548514 0.443499 7.061631 7.543864 3.734849 7.728608 5.565594 8.047422 6.977090 3.406586 3.842810 3.260391 9.406454 -1.495584 1.264916 -1.641762 9.785244 4.183983 1.013787 4.012070 5.427903 7.568626 5.427903 7.568626
25.363001 7.747411 7.085559 2.247931 7.292797 10.000000 0.000000 0.000000 0.000000 1.893243 -0.790424 1.811732 0.393310 8.586833 -0.539542 8.503790 0.440823 7.095199 7.542610 3.615723 7.772205 5.532133 8.104381 6.928160 3.354082 3.784855 3.234529 9.363068 -1.532424 1.125817 -1.643749 9.775898 4.259246 0.934286 3.956906 5.354930 7.578309 5.354930 7.578309
25.393999 7.761340 7.080959 2.217718 7.282871 10.000000 0.000000 0.000000 0.000000 1.810871 -0.804339 1.730713 0.378207 8.540889 -0.501886 8.458527 0.438261 7.129165 7.541254 3.495302 7.816714 5.498443 8.162138 6.878493 3.301108 3.726136 3.208551 9.319064 -1.569568 0.985037 -1.645315 9.766687 4.335460 0.853644 3.901331 5.281103 7.588356 5.281103 7.588356
25.462000 7.778392 6.883850 2.142554 7.064154 10.000000 -0.000000 0.000000 0.000000 1.848094 -0.804435 1.784837 0.350950 8.560850 -0.490450 8.525060 0.408038 7.173196 7.463829 3.395111 7.752808 5.460526 8.229096 6.901680 3.195000 3.768755 3.114895 9.311705 -1.570085 1.114641 -1.649513 9.817852 4.190608 0.757961 3.878781 5.232353 7.348488 5.234905 7.589971
25.563000 7.794743 6.688187 2.067334 6.847311 10.000000 -0.000000 0.000000 0.000000 1.885057 -0.804634 1.838485 0.323750 8.580703 -0.479164 8.591013 0.377855 7.216685 7.386868 3.295516 7.689679 5.423106 8.295660 6.924394 3.089633 3.810792 3.021824 9.304419 -1.570576 1.243263 -1.654052 9.868232 4.046700 0.662937 3.856684 5.183287 7.110575 5.189075 7.591709
25.597000 7.810404 6.493944 1.992042 6.632314 10.000000 0.000000 0.000000 0.000000 1.921731 -0.804934 1.891639 0.296594 8.600429 -0.468020 8.656371 0.347704 7.259612 7.310359 3.196477 7.627315 5.386149 8.361832 6.946609 2.984988 3.852232 2.929334 9.297165 -1.571048 1.370893 -1.658929 9.917804 3.903730 0.568564 3.835030 5.133890 6.874596 5.143583 7.593568
25.629000 7.825395 6.301119 1.916706 6.419154 10.000000 0.000000 0.000000 0.000000 1.958130 -0.805348 1.944318 0.269485 8.620048 -0.457012 8.721161 0.317596 7.302001 7.234303 3.097991 7.565702 5.349661 8.427619 6.968374 2.881071 3.893097 2.837418 9.289986 -1.571492 1.497554 -1.664143 9.966592 3.761695 0.474836 3.813807 5.084188 6.640540 5.098441 7.595548
25.662001 7.839955 6.319635 1.910936 6.440268 10.000000 0.000000 0.000000 0.000000 1.950171 -0.791314 1.940541 0.278428 8.618295 -0.455442 8.713187 0.322388 7.298724 7.245743 3.095771 7.579692 5.347887 8.421355 6.969040 2.899691 3.881223 2.851900 9.289163 -1.564953 1.484627 -1.657538 9.975099 3.762111 0.443341 3.808489 5.084522 6.655435 5.100945 7.611639
