7.110051 7.139473 2.137556 7.007679 10.000000 0.000000 0.000000 0.000000 1.783113 -0.364043 1.722334 0.586050 8.671789 -0.536150 8.545748 0.416506 6.746646 7.872681 2.971852 8.282150 4.895078 8.991041 6.641715 3.530388 3.211778 3.566858 9.500962 -1.058862 1.299421 -1.031353 9.289829 3.557259 0.302626 3.550224 4.934103 7.486243 4.944340 7.747281
7.187601 6.994322 2.116857 6.843267 10.000000 0.000000 0.000000 0.000000 1.841442 -0.350174 1.788491 0.543500 8.609246 -0.527129 8.533250 0.399826 6.812280 7.730754 2.986042 8.096586 4.945907 8.867926 6.656466 3.482414 3.214772 3.540785 9.479445 -1.048619 1.319491 -1.034010 9.346339 3.470751 0.344122 3.495082 4.957811 7.360163 4.955095 7.692371
7.263638 6.851118 2.096050 6.681341 10.000000 0.000000 0.000000 0.000000 1.898949 -0.336659 1.853566 0.501409 8.547655 -0.518090 8.520884 0.383417 6.876587 7.590763 2.999550 7.913723 4.995683 8.746507 6.670875 3.435111 3.217661 3.515091 9.458261 -1.038476 1.339250 -1.036684 9.401797 3.385369 0.384859 3.440657 4.980840 7.235883 4.965552 7.638253
7.338212 6.709816 2.075138 6.521827 10.000000 0.000000 0.000000 0.000000 1.955645 -0.323485 1.917589 0.459772 8.486989 -0.509022 8.508667 0.367286 6.939600 7.452651 3.012404 7.733501 5.044418 8.626730 6.684957 3.388463 3.220448 3.489763 9.437423 -1.028424 1.358712 -1.039366 9.456228 3.301104 0.424870 3.386918 5.003230 7.113358 4.975720 7.584891
7.411346 6.570387 2.054132 6.364694 9.999999 0.000000 0.000000 0.000000 2.011552 -0.310638 1.980564 0.418586 8.427217 -0.499939 8.496587 0.351421 7.001359 7.316403 3.024626 7.555877 5.092149 8.508583 6.698717 3.342464 3.223127 3.464803 9.416902 -1.018467 1.377885 -1.042055 9.509661 3.217928 0.464160 3.333869 5.024983 6.992568 4.985609 7.532289
7.439188 6.570026 1.963431 6.345357 10.000000 0.000000 0.000000 0.000000 1.952034 -0.281003 1.929058 0.428095 8.434277 -0.484636 8.496920 0.355750 7.020751 7.329191 2.970386 7.651324 5.078366 8.508710 6.686406 3.358937 3.198823 3.464173 9.434910 -1.039955 1.296931 -1.030409 9.601315 3.256263 0.330689 3.373761 5.001192 7.008690 4.979566 7.574527
7.467336 6.569567 1.871657 6.326161 10.000001 0.000000 0.000000 0.000000 1.891956 -0.250815 1.877014 0.437905 8.441477 -0.469192 8.497288 0.360130 7.040421 7.342062 2.915905 7.748040 5.064427 8.508908 6.674025 3.375645 3.174256 3.463637 9.453035 -1.061748 1.215113 -1.018325 9.694143 3.294683 0.195899 3.414596 4.977201 7.025094 4.973629 7.617267
7.495801 6.568997 1.778797 6.307093 10.000000 0.000000 0.000000 0.000000 1.831343 -0.220066 1.824438 0.448021 8.448816 -0.453599 8.497668 0.364561 7.060349 7.354996 2.861187 7.846022 5.050336 8.509155 6.661580 3.392584 3.149410 3.463185 9.471281 -1.083841 1.132451 -1.005798 9.788140 3.333175 0.059768 3.456392 4.953008 7.041764 4.967777 7.660498
7.524572 6.568304 1.684823 6.288162 10.000000 0.000000 0.000000 0.000000 1.770163 -0.188747 1.771315 0.458444 8.456297 -0.437866 8.498077 0.369031 7.080546 7.367995 2.806235 7.945304 5.036088 8.509454 6.649052 3.409755 3.124295 3.462818 9.489643 -1.106259 1.048917 -0.992825 9.883322 3.371738 -0.077711 3.499169 4.928609 7.058708 4.962034 7.704229
7.563425 6.463197 1.685853 6.195117 10.000000 0.000000 0.000000 0.000000 1.815644 -0.222947 1.808281 0.469275 8.491775 -0.419162 8.512294 0.352190 7.128696 7.304429 2.786053 7.848448 5.035789 8.465717 6.685515 3.391433 3.186545 3.404659 9.481483 -1.093653 1.126598 -1.010838 9.963573 3.300197 -0.090338 3.351027 4.925545 6.990658 4.980868 7.647727
