7.761909 6.751995 1.914941 6.453382 10.000000 0.000000 0.000000 0.000000 1.574648 -0.565829 1.452214 0.389790 8.621552 -0.383209 8.555741 0.354419 6.918295 7.457394 3.247321 7.352922 5.074927 7.701857 7.107642 2.418530 3.204824 1.995968 9.586219 -2.862198 1.074629 -2.878098 10.032499 3.385803 0.068689 2.980104 4.895045 6.384692 4.895045 6.384692
8.095332 6.895105 1.635570 6.546718 10.000000 -0.000000 0.000000 0.000000 1.559933 -0.471886 1.611436 0.492656 8.447090 -0.339224 8.589869 0.449910 7.448970 7.827019 2.772283 7.730080 5.176495 8.043419 6.752601 1.853582 3.369286 1.737902 9.520429 -2.593910 1.548197 -2.576377 10.293526 3.350277 0.187413 2.933804 4.952949 6.213027 5.048276 7.108134
8.218030 6.808362 1.632881 6.548098 10.000000 0.000000 0.000000 0.000000 1.588051 -0.432376 1.661489 0.487719 8.449659 -0.325331 8.579491 0.437183 7.559741 7.808604 2.788605 7.745518 5.232501 8.057981 6.768118 1.820287 3.368090 1.745958 9.476712 -2.604226 1.489099 -2.567399 10.362082 3.277163 0.153973 2.969448 5.013713 6.142987 5.109854 7.101894
8.338467 6.720243 1.630235 6.549514 10.000000 0.000000 0.000000 0.000000 1.616616 -0.393595 1.711118 0.482003 8.452461 -0.311582 8.568989 0.424708 7.669445 7.788528 2.805060 7.760592 5.288365 8.071540 6.782999 1.786983 3.367031 1.753979 9.433136 -2.613768 1.430555 -2.557520 10.428995 3.203460 0.121355 3.005385 5.072918 6.072451 5.170911 7.094712
8.456625 6.630796 1.627623 6.550954 10.000000 -0.000000 0.000000 0.000000 1.645601 -0.355558 1.760294 0.475526 8.455441 -0.297977 8.558362 0.412497 7.778020 7.766804 2.821638 7.775282 5.344036 8.084096 6.797227 1.753674 3.366105 1.761957 9.389714 -2.622529 1.372587 -2.546770 10.494216 3.129187 0.089543 3.041595 5.130557 6.001460 5.231410 7.086586
8.572483 6.540101 1.625059 6.552425 10.000000 0.000000 0.000000 0.000000 1.674988 -0.318260 1.809017 0.468307 8.458631 -0.284517 8.547604 0.400545 7.885477 7.743504 2.838332 7.789601 5.399514 8.095663 6.810819 1.720376 3.365313 1.769899 9.346467 -2.630530 1.315209 -2.535161 10.557787 3.054407 0.058547 3.078048 5.186633 5.930056 5.291343 7.077542
8.686064 6.448221 1.622543 6.553935 10.000000 0.000000 0.000000 0.000000 1.704761 -0.281697 1.857264 0.460371 8.462022 -0.271212 8.536745 0.388840 7.991790 7.718670 2.855139 7.803557 5.454774 8.106269 6.823792 1.687098 3.364658 1.777789 9.303419 -2.637800 1.258437 -2.522734 10.619718 2.979166 0.028354 3.114736 5.241179 5.858282 5.350697 7.067622
8.797349 6.355234 1.620063 6.555472 10.000000 0.000000 0.000000 0.000000 1.734883 -0.245882 1.905031 0.451726 8.465574 -0.258049 8.525784 0.377405 8.096895 7.692335 2.872035 7.817137 5.509788 8.115923 6.836126 1.653869 3.364129 1.785631 9.260553 -2.644321 1.202282 -2.509492 10.679974 2.903501 -0.001030 3.151620 5.294177 5.786180 5.409450 7.056827
8.906324 6.261199 1.617620 6.557029 10.000000 0.000000 0.000000 0.000000 1.765340 -0.210808 1.952298 0.442396 8.469319 -0.245046 8.514712 0.366222 8.200809 7.664548 2.889023 7.830348 5.564532 8.124634 6.847853 1.620698 3.363726 1.793422 9.217919 -2.650120 1.146757 -2.495476 10.738599 2.827466 -0.029615 3.188694 5.345645 5.713789 5.467591 7.045197
8.909851 6.269685 1.614459 6.555059 10.000000 0.000000 0.000000 0.000000 1.760109 -0.214961 1.935977 0.439275 8.477251 -0.245548 8.519050 0.361290 8.192818 7.677470 2.895173 7.848928 5.565564 8.138496 6.846583 1.608597 3.375716 1.772177 9.221850 -2.639098 1.140622 -2.501194 10.724355 2.833407 -0.052107 3.168473 5.349332 5.709015 5.458703 7.069394
