7.673621 6.726780 2.265974 7.035511 10.000000 0.000000 0.000000 0.000000 2.011244 -0.486491 2.090625 0.460613 8.650760 -0.580557 8.703842 0.397656 6.853516 7.286846 3.861487 7.450917 5.531072 7.715605 6.930581 3.378653 3.883387 3.229424 9.324963 -1.157293 1.542093 -1.256422 9.810537 3.946518 0.592663 3.967664 5.530909 7.368795 5.530909 7.368795
7.694096 6.714643 2.193494 7.019956 10.000000 0.000000 0.000000 0.000000 1.934817 -0.496265 2.014034 0.444434 8.625132 -0.562585 8.674832 0.374749 6.891357 7.390428 3.723728 7.622091 5.464780 8.019337 6.913967 3.353440 3.821527 3.227892 9.321463 -1.182624 1.500536 -1.278406 9.788508 3.877456 0.502384 3.951843 5.423530 7.321055 5.435812 7.536392
7.715042 6.702215 2.119283 7.004104 10.000000 0.000000 0.000000 0.000000 1.856570 -0.506207 1.935613 0.427931 8.598923 -0.544169 8.645106 0.351332 6.930175 7.496436 3.582861 7.797420 5.397178 8.330292 6.896949 3.327654 3.758209 3.226373 9.317847 -1.208550 1.457970 -1.300881 9.765892 3.806786 0.409951 3.935722 5.313573 7.272278 5.338605 7.708030
7.736472 6.689485 2.043285 6.987945 10.000000 0.000000 0.000000 0.000000 1.776449 -0.516322 1.855308 0.411106 8.572101 -0.525293 8.614671 0.327378 6.970000 7.604957 3.438766 7.977071 5.328212 8.648748 6.879509 3.301267 3.693371 3.224881 9.314146 -1.235095 1.414372 -1.323858 9.742698 3.734461 0.315286 3.919305 5.200953 7.222445 5.239231 7.883859
7.758413 6.676403 1.965442 6.971439 10.000000 0.000000 0.000000 0.000000 1.694400 -0.526613 1.773064 0.393936 8.544651 -0.505936 8.583460 0.302866 7.010887 7.716039 3.291343 8.161162 5.257859 8.974936 6.861620 3.274251 3.626965 3.223391 9.310323 -1.262276 1.369718 -1.347351 9.718859 3.660390 0.218338 3.902550 5.085567 7.171476 5.137593 8.064000
7.780870 6.662995 1.885675 6.954605 10.000000 0.000000 0.000000 0.000000 1.610314 -0.537084 1.688775 0.376424 8.516533 -0.486081 8.551474 0.277788 7.052871 7.829817 3.140484 8.349898 5.186059 9.309178 6.843267 3.246590 3.558940 3.221934 9.306369 -1.290118 1.323930 -1.371381 9.694384 3.584532 0.118996 3.885485 4.967310 7.119372 5.033625 8.248649
7.768423 6.642643 1.840281 6.929979 10.000000 0.000000 0.000000 0.000000 1.588926 -0.525553 1.664324 0.357185 8.509026 -0.481495 8.547936 0.281716 7.062908 7.767292 3.086232 8.286546 5.194295 9.223437 6.847337 3.243435 3.525569 3.224930 9.311239 -1.294653 1.293247 -1.371960 9.656158 3.564193 0.058737 3.867078 4.964469 7.096772 5.007366 8.214438
7.756003 6.622303 1.794937 6.905334 10.000000 0.000000 0.000000 0.000000 1.567545 -0.514057 1.639913 0.337939 8.501518 -0.476921 8.544407 0.285636 7.073003 7.704833 3.032088 8.223194 5.202590 9.137783 6.851403 3.240295 3.492204 3.227897 9.316097 -1.299176 1.262579 -1.372568 9.617992 3.543833 -0.001478 3.848634 4.961634 7.074190 4.981155 8.180233
7.743625 6.601958 1.749660 6.880657 10.000000 0.000000 0.000000 0.000000 1.546169 -0.502590 1.615537 0.318684 8.494024 -0.472357 8.540868 0.289550 7.083143 7.642430 2.978053 8.159833 5.210974 9.052199 6.855483 3.237153 3.458880 3.230820 9.320956 -1.303693 1.231935 -1.373204 9.579877 3.523449 -0.061606 3.830142 4.958839 7.051615 4.955001 8.146028
7.731266 6.581622 1.704439 6.855969 10.000000 0.000000 0.000000 0.000000 1.524801 -0.491149 1.591200 0.299422 8.486519 -0.467814 8.537326 0.293453 7.093334 7.580086 2.924107 8.096486 5.219422 8.966694 6.859549 3.234016 3.425576 3.233718 9.325814 -1.308204 1.201317 -1.373864 9.541812 3.503050 -0.121688 3.811615 4.956066 7.029059 4.928901 8.111830
