104.266998 8.471356 7.168621 1.876670 7.425425 10.000000 0.000000 0.000000 0.000000 1.329086 -0.605821 1.438529 -0.010095 8.451782 -0.620717 8.421620 0.081251 7.350581 7.457186 3.245521 7.485993 5.385519 7.435889 6.898036 2.969137 3.282945 2.819068 9.112761 -1.432374 0.514721 -1.652737 9.637201 3.300790 0.338676 3.260780 5.241975 6.980759 5.241975 6.980759
104.301003 8.441377 7.015524 1.877887 7.285254 10.000000 0.000000 0.000000 0.000000 1.408851 -0.632429 1.487358 -0.025105 8.503920 -0.596379 8.470837 0.060138 7.332132 7.402705 3.295902 7.434928 5.439627 7.387040 6.921586 2.927594 3.290092 2.853934 9.137086 -1.422172 0.588964 -1.649695 9.771723 3.275779 0.337256 3.239278 5.291672 6.919574 5.291672 6.919574
104.334000 8.412981 6.863678 1.880270 7.146464 10.000000 0.000000 0.000000 0.000000 1.488053 -0.658109 1.535843 -0.039557 8.555347 -0.571849 8.519752 0.039641 7.314322 7.348596 3.346235 7.384780 5.493619 7.339121 6.945255 2.886655 3.296882 2.888530 9.161102 -1.411867 0.662464 -1.646052 9.905133 3.252127 0.336038 3.217980 5.341398 6.859409 5.341398 6.859409
104.402000 8.386099 6.713061 1.883768 7.009042 10.000000 0.000000 0.000000 0.000000 1.566709 -0.682890 1.583975 -0.053474 8.606073 -0.547129 8.568359 0.019745 7.297128 7.294868 3.396478 7.335524 5.547481 7.292105 6.969043 2.846305 3.303335 2.922840 9.184790 -1.401463 0.735226 -1.641849 10.037451 3.229809 0.335010 3.196877 5.391148 6.800225 5.391148 6.800225
104.436996 8.360710 6.563694 1.888354 6.872980 10.000000 0.000000 0.000000 0.000000 1.644797 -0.706797 1.631753 -0.066864 8.656093 -0.522240 8.616645 0.000435 7.280531 7.241520 3.446650 7.287167 5.601203 7.245982 6.992917 2.806539 3.309430 2.956869 9.208171 -1.390974 0.807240 -1.637095 10.168667 3.208777 0.334161 3.175967 5.440887 6.742031 5.440887 6.742031
104.470001 8.336772 6.415566 1.893996 6.738271 10.000000 0.000000 0.000000 0.000000 1.722327 -0.729832 1.679175 -0.079737 8.705438 -0.497189 8.664631 -0.018293 7.264534 7.188550 3.496724 7.239676 5.654789 7.200745 7.016882 2.767354 3.315193 2.990618 9.231232 -1.380391 0.878518 -1.631802 10.298779 3.189021 0.333494 3.155251 5.490625 6.684801 5.490625 6.684801
104.507004 8.492000 6.134354 1.742692 6.453275 10.000000 0.000000 0.000000 0.000000 1.666557 -0.653541 1.644157 -0.037292 8.599959 -0.474313 8.578728 0.004954 7.542518 7.033760 3.396641 7.272232 5.690552 7.343242 6.945944 2.713578 3.280361 2.853425 9.189583 -1.342553 0.886712 -1.567753 10.521073 3.138029 0.008295 3.030893 5.491979 6.536746 5.507042 6.776600
104.537003 8.644341 5.851519 1.588461 6.169819 10.000000 0.000000 0.000000 0.000000 1.611565 -0.576669 1.609572 0.005512 8.494691 -0.450358 8.493050 0.029086 7.818920 6.876089 3.296894 7.305805 5.727794 7.485368 6.874447 2.660529 3.244118 2.716589 9.148295 -1.304284 0.895561 -1.503778 10.742855 3.084733 -0.318182 2.909868 5.491813 6.388670 5.524417 6.868230
104.600998 8.862187 5.766924 1.415629 6.021523 10.000000 0.000000 0.000000 0.000000 1.594949 -0.561847 1.590075 0.013470 8.517545 -0.425546 8.522302 0.054548 7.861897 7.072867 3.121319 7.388342 5.654391 7.650710 6.958685 2.648523 3.114500 2.776563 9.194469 -1.267412 0.856326 -1.498655 10.776125 2.967659 -0.281537 2.816624 5.435951 6.352526 5.487476 7.041281
104.768997 9.083048 5.683733 1.242629 5.870005 10.000000 0.000000 0.000000 0.000000 1.578013 -0.547049 1.570301 0.021307 8.540381 -0.400257 8.551594 0.080559 7.903280 7.272014 2.943166 7.469882 5.578575 7.816920 7.043859 2.637261 2.982986 2.835795 9.240705 -1.229706 0.816653 -1.493883 10.810932 2.849779 -0.243577 2.722842 5.379900 6.315462 5.448387 7.215647
