7.806795 7.758450 2.167625 7.573949 10.000000 0.000000 0.000000 0.000000 1.545021 -0.662928 1.555546 0.248702 8.737356 -0.564167 8.647154 0.530379 6.604564 8.492298 3.097967 8.366843 4.885370 8.963195 6.655861 3.557029 3.303273 3.463357 9.370972 -2.269865 1.049999 -2.138389 9.415874 4.353713 1.213694 4.079256 4.707968 7.862609 4.707968 7.862609
7.724746 7.847437 1.943798 7.662545 10.000000 0.000000 0.000000 0.000000 1.465434 -0.621354 1.452623 0.407014 8.739170 -0.519518 8.647872 0.523788 6.629451 8.587654 3.003574 8.477973 4.817516 9.126768 6.653763 3.644204 3.239109 3.589224 9.339795 -2.315156 0.935629 -2.087653 9.663616 4.207222 0.871049 3.860181 4.723320 8.011421 4.723320 8.011421
7.641641 7.939177 1.715678 7.755143 10.000000 0.000000 0.000000 0.000000 1.384411 -0.578125 1.348761 0.569841 8.741424 -0.473869 8.648536 0.517034 6.655743 8.684955 2.908024 8.592457 4.749564 9.294653 6.652409 3.733371 3.174608 3.718530 9.307509 -2.361192 0.819121 -2.034743 9.915697 4.055206 0.518687 3.639156 4.740347 8.163477 4.740347 8.163477
7.571697 7.863108 1.990874 7.661786 10.000000 0.000000 0.000000 0.000000 1.452064 -0.607815 1.422509 0.456175 8.750104 -0.559409 8.676013 0.441620 6.718756 8.624911 3.112663 8.516547 4.863131 9.166546 6.727080 3.719953 3.214051 3.688727 9.312544 -2.395711 0.882257 -2.117523 9.987508 3.976180 0.522501 3.605239 4.820088 8.037296 4.820088 8.037296
7.502125 7.788396 2.262138 7.567778 10.000000 -0.000000 0.000000 0.000000 1.518710 -0.637580 1.494637 0.343424 8.758132 -0.643973 8.702649 0.366936 6.780606 8.565166 3.314350 8.440229 4.974487 9.039252 6.800744 3.706218 3.252828 3.659028 9.317268 -2.429847 0.944107 -2.199703 10.057930 3.897641 0.526053 3.571708 4.898070 7.912127 4.898070 7.912127
7.544101 7.837230 2.164371 7.570939 10.000000 0.000000 0.000000 0.000000 1.591644 -0.667596 1.466148 0.318066 8.748477 -0.595454 8.712455 0.443906 6.762287 8.595437 3.117910 8.461543 4.938196 9.106260 6.835622 3.761113 3.208639 3.760105 9.432353 -2.452285 0.964483 -2.206001 10.231257 4.092435 0.453874 3.786887 4.877041 8.002998 4.877041 8.002998
7.585680 7.886942 2.065974 7.572795 10.000000 0.000000 0.000000 0.000000 1.665439 -0.696796 1.437829 0.292173 8.738121 -0.546768 8.721281 0.521476 6.743439 8.625647 2.919988 8.480336 4.900783 9.173195 6.869961 3.816819 3.162813 3.861209 9.548448 -2.473310 0.985075 -2.212055 10.403016 4.290765 0.378349 4.002411 4.854674 8.094153 4.854674 8.094153
7.400468 7.853946 2.134318 7.549832 10.000000 -0.000000 0.000000 0.000000 1.617409 -0.695586 1.452995 0.253592 8.688180 -0.566820 8.672132 0.517498 6.728312 8.581012 3.043621 8.491667 4.858791 9.173045 6.812292 3.812850 3.145427 3.893425 9.447065 -2.422202 1.036620 -2.162442 10.287237 4.369128 0.414139 3.962218 4.895518 8.019908 4.895518 8.019908
7.217730 7.821934 2.201623 7.526986 10.000000 -0.000000 0.000000 0.000000 1.570053 -0.694263 1.467839 0.215493 8.638866 -0.586460 8.623630 0.513712 6.713252 8.537035 3.165553 8.502481 4.817368 9.173008 6.755389 3.809093 3.128363 3.925241 9.347216 -2.371519 1.087581 -2.113664 10.173281 4.446729 0.449307 3.922466 4.935582 7.946572 4.935582 7.946572
7.231432 7.752732 2.247621 7.508217 10.000000 -0.000000 0.000000 0.000000 1.589220 -0.691692 1.497177 0.240301 8.696937 -0.583772 8.656142 0.486403 6.693248 8.503943 3.136844 8.436138 4.821061 9.115455 6.810001 3.801701 3.170206 3.842909 9.410071 -2.357864 1.085085 -2.095665 10.123891 4.421881 0.363230 3.910972 4.946271 7.916875 4.946271 7.916875
